fecha,Ocupantes,Fallecidos,Decada,Supervivientes
1953-03-11,28,28,1970-01-01 00:00:00.000001950,0
1953-11-11,10,10,1970-01-01 00:00:00.000001950,0
1953-04-12,33,23,1970-01-01 00:00:00.000001950,10
1953-12-12,14,13,1970-01-01 00:00:00.000001950,1
1953-12-15,2,2,1970-01-01 00:00:00.000001950,0
1953-12-15,6,6,1970-01-01 00:00:00.000001950,0
1953-12-17,16,11,1970-01-01 00:00:00.000001950,5
1953-12-19,44,1,1970-01-01 00:00:00.000001950,43
1953-12-21,15,9,1970-01-01 00:00:00.000001950,6
1954-02-01,21,21,1970-01-01 00:00:00.000001950,0
1954-05-01,10,4,1970-01-01 00:00:00.000001950,6
1954-06-01,17,16,1970-01-01 00:00:00.000001950,1
1954-10-01,35,35,1970-01-01 00:00:00.000001950,0
1954-11-01,21,21,1970-01-01 00:00:00.000001950,0
1954-12-01,18,13,1970-01-01 00:00:00.000001950,5
1954-01-13,1,1,1970-01-01 00:00:00.000001950,0
1954-01-14,16,16,1970-01-01 00:00:00.000001950,0
1954-01-20,3,3,1970-01-01 00:00:00.000001950,0
1954-01-02,35,35,1970-01-01 00:00:00.000001950,0
1954-05-02,16,10,1970-01-01 00:00:00.000001950,6
1954-12-02,10,10,1970-01-01 00:00:00.000001950,0
1954-02-25,3,3,1970-01-01 00:00:00.000001950,0
1954-02-26,9,9,1970-01-01 00:00:00.000001950,0
1954-04-03,20,20,1970-01-01 00:00:00.000001950,0
1954-03-13,0,0,1970-01-01 00:00:00.000001950,0
1954-03-13,40,33,1970-01-01 00:00:00.000001950,7
1954-03-14,2,2,1970-01-01 00:00:00.000001950,0
1954-03-19,18,18,1970-01-01 00:00:00.000001950,0
1954-03-26,18,18,1970-01-01 00:00:00.000001950,0
1954-03-04,25,25,1970-01-01 00:00:00.000001950,0
1954-04-04,4,4,1970-01-01 00:00:00.000001950,0
1954-08-04,21,21,1970-01-01 00:00:00.000001950,0
1954-08-04,36,36,1970-01-01 00:00:00.000001950,0
1954-04-13,14,14,1970-01-01 00:00:00.000001950,0
1954-04-13,23,16,1970-01-01 00:00:00.000001950,7
1954-04-23,25,25,1970-01-01 00:00:00.000001950,0
1954-04-30,11,5,1970-01-01 00:00:00.000001950,6
1954-05-22,28,3,1970-01-01 00:00:00.000001950,25
1954-05-31,19,19,1970-01-01 00:00:00.000001950,0
1954-03-06,4,1,1970-01-01 00:00:00.000001950,3
1954-04-06,3,3,1970-01-01 00:00:00.000001950,0
1954-08-06,4,4,1970-01-01 00:00:00.000001950,0
1954-06-19,9,3,1970-01-01 00:00:00.000001950,6
1954-02-07,24,24,1970-01-01 00:00:00.000001950,0
1954-07-23,18,10,1970-01-01 00:00:00.000001950,8
1954-08-08,2,2,1970-01-01 00:00:00.000001950,0
1954-09-08,30,30,1970-01-01 00:00:00.000001950,0
1954-12-08,3,3,1970-01-01 00:00:00.000001950,0
1954-08-16,55,47,1970-01-01 00:00:00.000001950,8
1954-08-22,19,12,1970-01-01 00:00:00.000001950,7
1954-08-23,21,21,1970-01-01 00:00:00.000001950,0
1954-08-26,27,26,1970-01-01 00:00:00.000001950,1
1954-08-27,27,26,1970-01-01 00:00:00.000001950,1
1954-05-09,56,28,1970-01-01 00:00:00.000001950,28
1954-12-09,26,6,1970-01-01 00:00:00.000001950,20
1954-09-15,4,3,1970-01-01 00:00:00.000001950,1
1954-09-27,29,29,1970-01-01 00:00:00.000001950,0
1954-10-24,21,21,1970-01-01 00:00:00.000001950,0
1954-10-28,16,16,1970-01-01 00:00:00.000001950,0
1954-10-30,42,42,1970-01-01 00:00:00.000001950,0
1954-10-31,8,3,1970-01-01 00:00:00.000001950,5
1954-11-16,24,24,1970-01-01 00:00:00.000001950,0
1954-11-30,7,2,1970-01-01 00:00:00.000001950,5
1954-04-12,29,29,1970-01-01 00:00:00.000001950,0
1954-12-12,4,4,1970-01-01 00:00:00.000001950,0
1954-12-18,32,26,1970-01-01 00:00:00.000001950,6
1954-12-18,2,2,1970-01-01 00:00:00.000001950,0
1954-12-22,28,10,1970-01-01 00:00:00.000001950,18
1954-12-25,36,28,1970-01-01 00:00:00.000001950,8
1954-12-31,17,17,1970-01-01 00:00:00.000001950,0
1955-01-01,12,12,1970-01-01 00:00:00.000001950,0
1955-11-01,18,18,1970-01-01 00:00:00.000001950,0
1955-12-01,15,15,1970-01-01 00:00:00.000001950,0
1955-01-15,5,1,1970-01-01 00:00:00.000001950,4
1955-01-19,39,0,1970-01-01 00:00:00.000001950,39
1955-01-31,5,5,1970-01-01 00:00:00.000001950,0
1955-02-02,10,10,1970-01-01 00:00:00.000001950,0
1955-05-02,13,13,1970-01-01 00:00:00.000001950,0
1955-02-13,29,29,1970-01-01 00:00:00.000001950,0
1955-02-19,16,16,1970-01-01 00:00:00.000001950,0
1955-02-23,26,1,1970-01-01 00:00:00.000001950,25
1955-02-26,7,6,1970-01-01 00:00:00.000001950,1
1955-06-03,21,5,1970-01-01 00:00:00.000001950,16
1955-07-03,6,6,1970-01-01 00:00:00.000001950,0
1955-08-03,26,26,1970-01-01 00:00:00.000001950,0
1955-09-03,8,8,1970-01-01 00:00:00.000001950,0
1955-03-20,35,13,1970-01-01 00:00:00.000001950,22
1955-03-22,66,66,1970-01-01 00:00:00.000001950,0
1955-03-26,23,4,1970-01-01 00:00:00.000001950,19
1955-02-04,2,2,1970-01-01 00:00:00.000001950,0
1955-04-04,3,3,1970-01-01 00:00:00.000001950,0
1955-11-04,19,19,1970-01-01 00:00:00.000001950,0
1955-04-18,14,12,1970-01-01 00:00:00.000001950,2
1955-05-18,20,20,1970-01-01 00:00:00.000001950,0
1955-05-21,16,4,1970-01-01 00:00:00.000001950,12
1955-05-26,2,2,1970-01-01 00:00:00.000001950,0
1955-03-06,3,3,1970-01-01 00:00:00.000001950,0
1955-06-16,24,16,1970-01-01 00:00:00.000001950,8
1955-06-18,39,18,1970-01-01 00:00:00.000001950,21
1955-07-14,22,22,1970-01-01 00:00:00.000001950,0
1955-07-17,43,22,1970-01-01 00:00:00.000001950,21
1955-07-27,58,58,1970-01-01 00:00:00.000001950,0
1955-04-08,30,30,1970-01-01 00:00:00.000001950,0
1955-05-08,25,25,1970-01-01 00:00:00.000001950,0
1955-11-08,67,67,1970-01-01 00:00:00.000001950,0
1955-08-26,13,13,1970-01-01 00:00:00.000001950,0
1955-08-30,3,2,1970-01-01 00:00:00.000001950,1
1955-02-09,12,12,1970-01-01 00:00:00.000001950,0
1955-08-09,33,2,1970-01-01 00:00:00.000001950,31
1955-10-09,16,16,1970-01-01 00:00:00.000001950,0
1955-09-17,6,2,1970-01-01 00:00:00.000001950,4
1955-09-22,47,15,1970-01-01 00:00:00.000001950,32
1955-09-24,5,3,1970-01-01 00:00:00.000001950,2
1955-09-29,2,1,1970-01-01 00:00:00.000001950,1
1955-02-10,35,19,1970-01-01 00:00:00.000001950,16
1955-06-10,66,66,1970-01-01 00:00:00.000001950,0
1955-10-10,29,7,1970-01-01 00:00:00.000001950,22
1955-01-11,44,44,1970-01-01 00:00:00.000001950,0
1955-11-17,14,14,1970-01-01 00:00:00.000001950,0
1955-11-17,74,28,1970-01-01 00:00:00.000001950,46
1955-11-20,11,10,1970-01-01 00:00:00.000001950,1
1955-11-30,10,10,1970-01-01 00:00:00.000001950,0
1955-01-12,6,6,1970-01-01 00:00:00.000001950,0
1955-09-12,21,21,1970-01-01 00:00:00.000001950,0
1955-12-17,2,2,1970-01-01 00:00:00.000001950,0
1955-12-19,26,26,1970-01-01 00:00:00.000001950,0
1955-12-21,17,17,1970-01-01 00:00:00.000001950,0
1956-12-01,2,1,1970-01-01 00:00:00.000001950,1
1956-01-17,18,4,1970-01-01 00:00:00.000001950,14
1956-01-18,26,22,1970-01-01 00:00:00.000001950,4
1956-01-28,3,3,1970-01-01 00:00:00.000001950,0
1956-02-13,2,2,1970-01-01 00:00:00.000001950,0
1956-02-14,3,2,1970-01-01 00:00:00.000001950,1
1956-02-17,40,40,1970-01-01 00:00:00.000001950,0
1956-02-18,50,50,1970-01-01 00:00:00.000001950,0
1956-02-20,64,52,1970-01-01 00:00:00.000001950,12
1956-02-24,19,19,1970-01-01 00:00:00.000001950,0
1956-02-25,3,3,1970-01-01 00:00:00.000001950,0
1956-03-21,21,2,1970-01-01 00:00:00.000001950,19
1956-03-28,3,1,1970-01-01 00:00:00.000001950,2
1956-03-31,3,3,1970-01-01 00:00:00.000001950,0
1956-03-31,19,19,1970-01-01 00:00:00.000001950,0
1956-01-04,36,22,1970-01-01 00:00:00.000001950,14
1956-02-04,38,5,1970-01-01 00:00:00.000001950,33
1956-09-04,6,6,1970-01-01 00:00:00.000001950,0
1956-04-18,12,3,1970-01-01 00:00:00.000001950,9
1956-04-30,54,2,1970-01-01 00:00:00.000001950,52
1956-05-15,31,14,1970-01-01 00:00:00.000001950,17
1956-05-15,2,2,1970-01-01 00:00:00.000001950,0
1956-05-24,31,30,1970-01-01 00:00:00.000001950,1
1956-06-13,27,1,1970-01-01 00:00:00.000001950,26
1956-06-20,74,74,1970-01-01 00:00:00.000001950,0
1956-06-24,45,32,1970-01-01 00:00:00.000001950,13
1956-06-30,128,128,1970-01-01 00:00:00.000001950,0
1956-09-07,35,1,1970-01-01 00:00:00.000001950,34
1956-07-13,66,46,1970-01-01 00:00:00.000001950,20
1956-07-15,4,4,1970-01-01 00:00:00.000001950,0
1956-07-16,18,18,1970-01-01 00:00:00.000001950,0
1956-08-08,22,12,1970-01-01 00:00:00.000001950,10
1956-08-29,22,15,1970-01-01 00:00:00.000001950,7
1956-09-09,57,1,1970-01-01 00:00:00.000001950,56
1956-09-09,18,0,1970-01-01 00:00:00.000001950,18
1956-02-10,5,5,1970-01-01 00:00:00.000001950,0
1956-10-10,59,59,1970-01-01 00:00:00.000001950,0
1956-10-16,31,0,1970-01-01 00:00:00.000001950,31
1956-10-19,3,3,1970-01-01 00:00:00.000001950,0
1956-10-28,16,16,1970-01-01 00:00:00.000001950,0
1956-05-11,80,7,1970-01-01 00:00:00.000001950,73
1956-07-11,12,2,1970-01-01 00:00:00.000001950,10
1956-11-15,25,25,1970-01-01 00:00:00.000001950,0
1956-11-17,36,36,1970-01-01 00:00:00.000001950,0
1956-11-24,35,34,1970-01-01 00:00:00.000001950,1
1956-11-24,23,23,1970-01-01 00:00:00.000001950,0
1956-11-27,25,25,1970-01-01 00:00:00.000001950,0
1956-08-12,16,14,1970-01-01 00:00:00.000001950,2
1956-09-12,62,62,1970-01-01 00:00:00.000001950,0
1956-12-12,5,5,1970-01-01 00:00:00.000001950,0
1956-12-22,30,3,1970-01-01 00:00:00.000001950,27
1956-12-22,21,21,1970-01-01 00:00:00.000001950,0
1956-12-31,38,12,1970-01-01 00:00:00.000001950,26
1957-06-01,10,1,1970-01-01 00:00:00.000001950,9
1957-11-01,33,17,1970-01-01 00:00:00.000001950,16
1957-01-23,16,16,1970-01-01 00:00:00.000001950,0
1957-01-29,70,2,1970-01-01 00:00:00.000001950,68
1957-01-31,6,5,1970-01-01 00:00:00.000001950,1
1957-01-02,101,21,1970-01-01 00:00:00.000001950,80
1957-02-22,159,22,1970-01-01 00:00:00.000001950,137
1957-02-03,5,5,1970-01-01 00:00:00.000001950,0
1957-04-03,17,17,1970-01-01 00:00:00.000001950,0
1957-05-03,22,18,1970-01-01 00:00:00.000001950,4
1957-09-03,15,15,1970-01-01 00:00:00.000001950,0
1957-03-14,20,20,1970-01-01 00:00:00.000001950,0
1957-03-17,25,24,1970-01-01 00:00:00.000001950,1
1957-03-18,19,19,1970-01-01 00:00:00.000001950,0
1957-03-22,67,67,1970-01-01 00:00:00.000001950,0
1957-07-04,40,40,1970-01-01 00:00:00.000001950,0
1957-08-04,34,34,1970-01-01 00:00:00.000001950,0
1957-10-04,30,26,1970-01-01 00:00:00.000001950,4
1957-04-15,3,3,1970-01-01 00:00:00.000001950,0
1957-04-17,24,24,1970-01-01 00:00:00.000001950,0
1957-01-05,35,34,1970-01-01 00:00:00.000001950,1
1957-05-05,3,1,1970-01-01 00:00:00.000001950,2
1957-09-05,37,37,1970-01-01 00:00:00.000001950,0
1957-05-13,3,2,1970-01-01 00:00:00.000001950,1
1957-05-13,2,2,1970-01-01 00:00:00.000001950,0
1957-05-13,16,16,1970-01-01 00:00:00.000001950,0
1957-06-14,13,9,1970-01-01 00:00:00.000001950,4
1957-06-18,9,9,1970-01-01 00:00:00.000001950,0
1957-06-22,3,3,1970-01-01 00:00:00.000001950,0
1957-06-23,18,14,1970-01-01 00:00:00.000001950,4
1957-06-24,6,6,1970-01-01 00:00:00.000001950,0
1957-01-07,24,24,1970-01-01 00:00:00.000001950,0
1957-03-07,4,4,1970-01-01 00:00:00.000001950,0
1957-07-16,68,58,1970-01-01 00:00:00.000001950,10
1957-07-16,16,16,1970-01-01 00:00:00.000001950,0
1957-07-25,16,1,1970-01-01 00:00:00.000001950,15
1957-11-08,79,79,1970-01-01 00:00:00.000001950,0
1957-08-15,23,23,1970-01-01 00:00:00.000001950,0
1957-08-20,8,8,1970-01-01 00:00:00.000001950,0
1957-08-29,12,12,1970-01-01 00:00:00.000001950,0
1957-03-09,8,8,1970-01-01 00:00:00.000001950,0
1957-09-15,24,12,1970-01-01 00:00:00.000001950,12
1957-09-18,35,1,1970-01-01 00:00:00.000001950,34
1957-09-27,3,3,1970-01-01 00:00:00.000001950,0
1957-09-28,3,3,1970-01-01 00:00:00.000001950,0
1957-01-10,27,27,1970-01-01 00:00:00.000001950,0
1957-03-10,27,27,1970-01-01 00:00:00.000001950,0
1957-10-18,2,2,1970-01-01 00:00:00.000001950,0
1957-10-23,7,7,1970-01-01 00:00:00.000001950,0
1957-10-28,21,21,1970-01-01 00:00:00.000001950,0
1957-10-30,3,3,1970-01-01 00:00:00.000001950,0
1957-03-11,10,7,1970-01-01 00:00:00.000001950,3
1957-04-11,16,4,1970-01-01 00:00:00.000001950,12
1957-06-11,15,15,1970-01-01 00:00:00.000001950,0
1957-08-11,44,44,1970-01-01 00:00:00.000001950,0
1957-11-15,58,43,1970-01-01 00:00:00.000001950,15
1957-11-15,4,4,1970-01-01 00:00:00.000001950,0
1957-11-21,4,4,1970-01-01 00:00:00.000001950,0
1957-08-12,61,61,1970-01-01 00:00:00.000001950,0
1957-10-12,10,3,1970-01-01 00:00:00.000001950,7
1957-11-12,12,2,1970-01-01 00:00:00.000001950,10
1957-12-18,27,27,1970-01-01 00:00:00.000001950,0
1957-12-23,4,4,1970-01-01 00:00:00.000001950,0
1957-12-23,23,19,1970-01-01 00:00:00.000001950,4
1957-12-31,50,9,1970-01-01 00:00:00.000001950,41
1958-01-16,3,3,1970-01-01 00:00:00.000001950,0
1958-01-20,11,11,1970-01-01 00:00:00.000001950,0
1958-01-02,73,5,1970-01-01 00:00:00.000001950,68
1958-01-02,41,41,1970-01-01 00:00:00.000001950,0
1958-06-02,44,23,1970-01-01 00:00:00.000001950,21
1958-02-15,16,16,1970-01-01 00:00:00.000001950,0
1958-02-19,15,15,1970-01-01 00:00:00.000001950,0
1958-02-19,21,1,1970-01-01 00:00:00.000001950,20
1958-02-20,22,22,1970-01-01 00:00:00.000001950,0
1958-02-27,42,35,1970-01-01 00:00:00.000001950,7
1958-07-03,26,8,1970-01-01 00:00:00.000001950,18
1958-07-03,26,26,1970-01-01 00:00:00.000001950,0
1958-03-22,4,4,1970-01-01 00:00:00.000001950,0
1958-03-24,20,20,1970-01-01 00:00:00.000001950,0
1958-03-25,24,9,1970-01-01 00:00:00.000001950,15
1958-03-27,18,18,1970-01-01 00:00:00.000001950,0
1958-02-04,14,3,1970-01-01 00:00:00.000001950,11
1958-06-04,47,47,1970-01-01 00:00:00.000001950,0
1958-07-04,32,32,1970-01-01 00:00:00.000001950,0
1958-04-14,16,16,1970-01-01 00:00:00.000001950,0
1958-04-21,49,49,1970-01-01 00:00:00.000001950,0
1958-05-15,38,21,1970-01-01 00:00:00.000001950,17
1958-05-16,3,3,1970-01-01 00:00:00.000001950,0
1958-05-18,69,65,1970-01-01 00:00:00.000001950,4
1958-05-20,13,12,1970-01-01 00:00:00.000001950,1
1958-05-25,5,4,1970-01-01 00:00:00.000001950,1
1958-05-31,4,4,1970-01-01 00:00:00.000001950,0
1958-05-31,15,15,1970-01-01 00:00:00.000001950,0
1958-02-06,57,1,1970-01-01 00:00:00.000001950,56
1958-02-06,45,45,1970-01-01 00:00:00.000001950,0
1958-04-06,3,1,1970-01-01 00:00:00.000001950,2
1958-09-06,24,24,1970-01-01 00:00:00.000001950,0
1958-06-16,26,21,1970-01-01 00:00:00.000001950,5
1958-06-25,7,5,1970-01-01 00:00:00.000001950,2
1958-06-27,15,15,1970-01-01 00:00:00.000001950,0
1958-09-07,3,3,1970-01-01 00:00:00.000001950,0
1958-09-08,54,36,1970-01-01 00:00:00.000001950,18
1958-11-08,11,10,1970-01-01 00:00:00.000001950,1
1958-12-08,33,33,1970-01-01 00:00:00.000001950,0
1958-08-14,99,99,1970-01-01 00:00:00.000001950,0
1958-08-15,34,25,1970-01-01 00:00:00.000001950,9
1958-08-15,64,64,1970-01-01 00:00:00.000001950,0
1958-02-09,17,17,1970-01-01 00:00:00.000001950,0
1958-02-09,19,19,1970-01-01 00:00:00.000001950,0
1958-02-09,3,3,1970-01-01 00:00:00.000001950,0
1958-05-09,18,14,1970-01-01 00:00:00.000001950,4
1958-07-09,27,27,1970-01-01 00:00:00.000001950,0
1958-08-09,16,13,1970-01-01 00:00:00.000001950,3
1958-09-09,8,8,1970-01-01 00:00:00.000001950,0
1958-09-19,15,15,1970-01-01 00:00:00.000001950,0
1958-09-19,28,28,1970-01-01 00:00:00.000001950,0
1958-09-29,5,5,1970-01-01 00:00:00.000001950,0
1958-09-10,19,19,1970-01-01 00:00:00.000001950,0
1958-10-14,23,23,1970-01-01 00:00:00.000001950,0
1958-10-15,20,20,1970-01-01 00:00:00.000001950,0
1958-10-17,80,80,1970-01-01 00:00:00.000001950,0
1958-10-18,29,11,1970-01-01 00:00:00.000001950,18
1958-10-22,31,31,1970-01-01 00:00:00.000001950,0
1958-01-11,20,17,1970-01-01 00:00:00.000001950,3
1958-03-11,8,8,1970-01-01 00:00:00.000001950,0
1958-08-11,3,3,1970-01-01 00:00:00.000001950,0
1958-09-11,36,36,1970-01-01 00:00:00.000001950,0
1958-11-16,2,2,1970-01-01 00:00:00.000001950,0
1958-04-12,21,21,1970-01-01 00:00:00.000001950,0
1958-12-23,21,21,1970-01-01 00:00:00.000001950,0
1958-12-24,12,9,1970-01-01 00:00:00.000001950,3
1958-12-26,70,3,1970-01-01 00:00:00.000001950,67
1958-12-30,37,21,1970-01-01 00:00:00.000001950,16
1959-06-01,5,5,1970-01-01 00:00:00.000001950,0
1959-08-01,10,10,1970-01-01 00:00:00.000001950,0
1959-11-01,39,36,1970-01-01 00:00:00.000001950,3
1959-01-14,2,2,1970-01-01 00:00:00.000001950,0
1959-01-16,52,51,1970-01-01 00:00:00.000001950,1
1959-01-18,25,25,1970-01-01 00:00:00.000001950,0
1959-01-21,4,4,1970-01-01 00:00:00.000001950,0
1959-01-22,15,10,1970-01-01 00:00:00.000001950,5
1959-01-27,6,2,1970-01-01 00:00:00.000001950,4
1959-01-02,28,3,1970-01-01 00:00:00.000001950,25
1959-03-02,4,4,1970-01-01 00:00:00.000001950,0
1959-03-02,73,65,1970-01-01 00:00:00.000001950,8
1959-02-17,24,14,1970-01-01 00:00:00.000001950,10
1959-02-18,5,5,1970-01-01 00:00:00.000001950,0
1959-05-03,19,15,1970-01-01 00:00:00.000001950,4
1959-12-03,7,5,1970-01-01 00:00:00.000001950,2
1959-03-13,18,1,1970-01-01 00:00:00.000001950,17
1959-03-29,9,9,1970-01-01 00:00:00.000001950,0
1959-03-29,24,24,1970-01-01 00:00:00.000001950,0
1959-03-30,2,2,1970-01-01 00:00:00.000001950,0
1959-04-17,26,26,1970-01-01 00:00:00.000001950,0
1959-04-23,12,12,1970-01-01 00:00:00.000001950,0
1959-04-29,28,28,1970-01-01 00:00:00.000001950,0
1959-02-05,5,5,1970-01-01 00:00:00.000001950,0
1959-12-05,31,31,1970-01-01 00:00:00.000001950,0
1959-12-05,44,2,1970-01-01 00:00:00.000001950,42
1959-05-13,12,12,1970-01-01 00:00:00.000001950,0
1959-05-15,10,10,1970-01-01 00:00:00.000001950,0
1959-05-21,8,8,1970-01-01 00:00:00.000001950,0
1959-01-06,60,60,1970-01-01 00:00:00.000001950,0
1959-05-06,19,19,1970-01-01 00:00:00.000001950,0
1959-12-06,8,8,1970-01-01 00:00:00.000001950,0
1959-06-23,14,14,1970-01-01 00:00:00.000001950,0
1959-06-26,68,68,1970-01-01 00:00:00.000001950,0
1959-06-30,1,0,1970-01-01 00:00:00.000001950,1
1959-07-15,32,32,1970-01-01 00:00:00.000001950,0
1959-03-08,6,6,1970-01-01 00:00:00.000001950,0
1959-08-14,3,2,1970-01-01 00:00:00.000001950,1
1959-08-15,5,5,1970-01-01 00:00:00.000001950,0
1959-08-19,32,32,1970-01-01 00:00:00.000001950,0
1959-08-27,50,2,1970-01-01 00:00:00.000001950,48
1959-02-09,2,2,1970-01-01 00:00:00.000001950,0
1959-08-09,16,1,1970-01-01 00:00:00.000001950,15
1959-12-09,3,3,1970-01-01 00:00:00.000001950,0
1959-09-23,20,20,1970-01-01 00:00:00.000001950,0
1959-09-24,16,16,1970-01-01 00:00:00.000001950,0
1959-09-24,65,54,1970-01-01 00:00:00.000001950,11
1959-09-29,34,34,1970-01-01 00:00:00.000001950,0
1959-06-10,2,2,1970-01-01 00:00:00.000001950,0
1959-10-23,28,28,1970-01-01 00:00:00.000001950,0
1959-10-26,19,1,1970-01-01 00:00:00.000001950,18
1959-10-30,27,26,1970-01-01 00:00:00.000001950,1
1959-10-30,18,18,1970-01-01 00:00:00.000001950,0
1959-04-11,5,5,1970-01-01 00:00:00.000001950,0
1959-11-16,40,40,1970-01-01 00:00:00.000001950,0
1959-11-16,42,42,1970-01-01 00:00:00.000001950,0
1959-11-21,27,24,1970-01-01 00:00:00.000001950,3
1959-11-24,3,3,1970-01-01 00:00:00.000001950,0
1959-01-12,26,25,1970-01-01 00:00:00.000001950,1
1959-08-12,45,45,1970-01-01 00:00:00.000001950,0
1959-12-13,29,29,1970-01-01 00:00:00.000001950,0
1959-12-17,3,3,1970-01-01 00:00:00.000001950,0
1959-12-21,2,2,1970-01-01 00:00:00.000001950,0
1959-12-22,32,32,1970-01-01 00:00:00.000001950,0
1959-12-24,2,1,1970-01-01 00:00:00.000001950,1
1959-12-31,11,11,1970-01-01 00:00:00.000001950,0
1960-03-01,9,9,1970-01-01 00:00:00.000001960,0
1960-06-01,34,34,1970-01-01 00:00:00.000001960,0
1960-10-01,10,10,1970-01-01 00:00:00.000001960,0
1960-01-18,50,50,1970-01-01 00:00:00.000001960,0
1960-01-19,42,42,1970-01-01 00:00:00.000001960,0
1960-01-21,46,37,1970-01-01 00:00:00.000001960,9
1960-01-26,9,9,1970-01-01 00:00:00.000001960,0
1960-05-02,59,59,1970-01-01 00:00:00.000001960,0
1960-02-25,64,61,1970-01-01 00:00:00.000001960,3
1960-02-26,33,32,1970-01-01 00:00:00.000001960,1
1960-02-26,52,34,1970-01-01 00:00:00.000001960,18
1960-03-15,13,6,1970-01-01 00:00:00.000001960,7
1960-03-16,40,5,1970-01-01 00:00:00.000001960,35
1960-03-17,63,63,1970-01-01 00:00:00.000001960,0
1960-03-19,46,25,1970-01-01 00:00:00.000001960,21
1960-05-04,18,2,1970-01-01 00:00:00.000001960,16
1960-12-04,22,10,1970-01-01 00:00:00.000001960,12
1960-04-14,18,18,1970-01-01 00:00:00.000001960,0
1960-04-18,9,9,1970-01-01 00:00:00.000001960,0
1960-04-19,51,37,1970-01-01 00:00:00.000001960,14
1960-04-20,44,4,1970-01-01 00:00:00.000001960,40
1960-04-22,35,35,1970-01-01 00:00:00.000001960,0
1960-04-28,13,13,1970-01-01 00:00:00.000001960,0
1960-05-15,12,12,1970-01-01 00:00:00.000001960,0
1960-05-18,9,9,1970-01-01 00:00:00.000001960,0
1960-05-23,4,4,1970-01-01 00:00:00.000001960,0
1960-10-06,31,31,1970-01-01 00:00:00.000001960,0
1960-10-06,29,29,1970-01-01 00:00:00.000001960,0
1960-06-14,14,14,1970-01-01 00:00:00.000001960,0
1960-06-24,54,54,1970-01-01 00:00:00.000001960,0
1960-06-07,21,18,1970-01-01 00:00:00.000001960,3
1960-10-07,20,20,1970-01-01 00:00:00.000001960,0
1960-11-07,18,18,1970-01-01 00:00:00.000001960,0
1960-07-14,58,1,1970-01-01 00:00:00.000001960,57
1960-07-15,11,1,1970-01-01 00:00:00.000001960,10
1960-07-16,9,8,1970-01-01 00:00:00.000001960,1
1960-07-19,41,37,1970-01-01 00:00:00.000001960,4
1960-07-20,23,23,1970-01-01 00:00:00.000001960,0
1960-07-27,13,13,1970-01-01 00:00:00.000001960,0
1960-07-31,34,1,1970-01-01 00:00:00.000001960,33
1960-01-08,6,6,1970-01-01 00:00:00.000001960,0
1960-08-17,34,34,1970-01-01 00:00:00.000001960,0
1960-08-17,20,20,1970-01-01 00:00:00.000001960,0
1960-08-24,3,3,1970-01-01 00:00:00.000001960,0
1960-08-29,63,63,1970-01-01 00:00:00.000001960,0
1960-02-09,18,18,1970-01-01 00:00:00.000001960,0
1960-07-09,31,31,1970-01-01 00:00:00.000001960,0
1960-09-19,94,80,1970-01-01 00:00:00.000001960,14
1960-09-22,29,29,1970-01-01 00:00:00.000001960,0
1960-09-22,4,3,1970-01-01 00:00:00.000001960,1
1960-09-26,37,31,1970-01-01 00:00:00.000001960,6
1960-09-28,18,8,1970-01-01 00:00:00.000001960,10
1960-09-29,21,21,1970-01-01 00:00:00.000001960,0
1960-04-10,72,62,1970-01-01 00:00:00.000001960,10
1960-10-14,11,11,1970-01-01 00:00:00.000001960,0
1960-10-15,2,2,1970-01-01 00:00:00.000001960,0
1960-10-21,3,3,1970-01-01 00:00:00.000001960,0
1960-10-28,12,12,1970-01-01 00:00:00.000001960,0
1960-10-29,37,1,1970-01-01 00:00:00.000001960,36
1960-10-29,48,22,1970-01-01 00:00:00.000001960,26
1960-05-11,4,4,1970-01-01 00:00:00.000001960,0
1960-07-11,37,37,1970-01-01 00:00:00.000001960,0
1960-11-23,33,33,1970-01-01 00:00:00.000001960,0
1960-04-12,14,14,1970-01-01 00:00:00.000001960,0
